price,bedrooms,bathrooms,floors,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,date_m,m2_living,m2_lot,m2_above,m2_basement,m2_living15,m2_lot15
206135.0,3,1.0,1.0,0.0,4,7,1978,0.0,98030,47.3527,-122.178,6,124.4900736,1028.4366528,124.4900736,0.0,153.290016,708.8501952
300000.0,5,2.75,2.0,0.0,4,7,1968,,98055,47.443999999999996,-122.19,10,185.80608,861.76859904,185.80608,0.0,115.19976960000001,768.3081408
612000.0,6,3.0,1.5,3.0,3,8,1949,,98178,47.506,-122.241,3,356.74767360000004,1304.3586816000002,228.54147840000002,128.2061952,201.5995968,628.4890656
1100000.0,5,2.5,2.0,2.0,3,10,1950,1990.0,98177,47.7291,-122.363,11,361.39282560000004,2537.27492544,361.39282560000004,0.0,293.5736064,2103.41772864
230000.0,4,2.0,1.5,0.0,4,7,1970,0.0,98023,47.2964,-122.376,2,113.3417088,845.4176640000001,113.3417088,0.0,107.76752640000001,715.3534080000001
850000.0,3,1.0,1.0,2.0,3,8,1936,0.0,98119,47.6378,-122.37200000000001,5,211.8189312,427.353984,116.12880000000001,95.69013120000001,177.4448064,371.61216
355000.0,4,2.5,1.0,0.0,4,7,1979,0.0,98001,47.3396,-122.256,9,257.34142080000004,650.32128,180.23189760000002,77.1095232,198.8125056,713.86695936
442000.0,4,2.5,2.0,0.0,3,9,1990,0.0,98059,47.5148,-122.15899999999999,6,234.11566080000003,673.8257491200001,234.11566080000003,0.0,238.76081280000002,776.57651136
399000.0,4,3.0,2.0,0.0,3,8,2001,0.0,98042,47.3786,-122.126,6,284.2833024,464.51520000000005,284.2833024,0.0,284.2833024,526.57443072
360000.0,4,2.5,2.0,0.0,3,9,1999,0.0,98092,47.2593,-122.22200000000001,11,222.03826560000002,661.0051296,222.03826560000002,0.0,241.54790400000002,735.4204646400001
390000.0,3,1.75,1.0,0.0,3,8,1978,0.0,98058,47.4425,-122.133,2,122.63201280000001,717.6759840000001,122.63201280000001,0.0,187.6641408,669.8309184000001
413000.0,5,2.5,1.0,0.0,3,8,1977,0.0,98011,47.7752,-122.197,3,269.418816,809.2783814400001,153.290016,116.12880000000001,217.39311360000002,823.9570617600001
190000.0,2,1.0,1.0,0.0,3,6,1951,0.0,98118,47.5294,-122.27600000000001,2,65.032128,882.57888,65.032128,0.0,94.76110080000001,521.8363756800001
432900.0,3,2.5,2.0,0.0,3,8,1998,,98045,47.4849,-121.78200000000001,10,205.3157184,857.1234470400001,205.3157184,0.0,225.75438720000002,827.0228620800001
621138.0,3,2.25,2.0,0.0,3,9,1986,0.0,98074,47.6482,-122.072,5,202.52862720000002,719.16243264,202.52862720000002,0.0,213.676992,797.20098624
270000.0,3,2.25,1.5,0.0,3,7,2003,0.0,98042,47.4203,-122.15700000000001,6,193.23832320000002,395.02372608,143.99971200000002,49.2386112,193.23832320000002,211.35441600000001
610000.0,4,2.25,1.0,0.0,3,8,1980,0.0,98075,47.5739,-122.03200000000001,1,194.1673536,3255.3225216,138.4255296,55.741824,270.34784640000004,1963.22704128
500000.0,3,2.0,1.0,2.0,5,7,1941,0.0,98108,47.559,-122.29799999999999,6,159.7932288,513.289296,89.18691840000001,70.6063104,163.50935040000002,513.289296
715000.0,4,2.25,1.0,0.0,5,8,1968,,98053,47.6627,-122.03200000000001,8,228.54147840000002,3775.1150304000003,228.54147840000002,0.0,209.03184000000002,3775.1150304000003
264000.0,3,1.5,1.0,0.0,4,7,1958,0.0,98042,47.3658,-122.148,5,136.5674688,1376.9159558400002,136.5674688,0.0,163.50935040000002,1427.9197248
550000.0,3,1.75,1.5,0.0,3,8,1901,,98102,47.6209,-122.31700000000001,8,153.290016,297.289728,153.290016,0.0,139.35456000000002,222.967296
337000.0,3,2.0,1.0,0.0,3,8,1997,0.0,98042,47.3724,-122.10799999999999,10,157.00613760000002,844.20992448,157.00613760000002,0.0,194.1673536,752.514624
170000.0,3,1.0,1.0,0.0,4,6,1962,0.0,98198,47.4167,-122.302,5,90.11594880000001,809.1854784000001,90.11594880000001,0.0,118.9158912,1096.7203872
405000.0,4,2.5,1.0,0.0,4,7,1972,0.0,98034,47.7321,-122.185,8,188.5931712,844.9531488,104.9804352,83.61273600000001,180.23189760000002,743.22432
775000.0,4,2.5,1.0,0.0,3,10,1984,0.0,98052,47.7185,-122.11399999999999,9,235.9737216,2653.58953152,235.9737216,0.0,259.1994816,1886.02461504
425000.0,3,2.25,1.0,0.0,4,7,1983,0.0,98034,47.7223,-122.17399999999999,8,145.85777280000002,694.450224,111.483648,34.374124800000004,157.935168,671.6889792000001
713000.0,5,2.75,2.0,2.0,4,8,1967,0.0,98007,47.5943,-122.133,9,239.6898432,858.60989568,159.7932288,79.8966144,208.1028096,865.4847206400001
555000.0,5,2.5,1.0,0.0,3,8,1966,0.0,98008,47.5968,-122.12700000000001,11,194.1673536,809.3712844800001,131.9223168,62.2450368,231.3285696,809.3712844800001
810000.0,4,2.5,2.0,0.0,3,9,2003,0.0,98029,47.5453,-121.995,5,302.8639104,521.0002483200001,302.8639104,0.0,279.63815040000003,521.0002483200001
1250000.0,4,3.75,2.0,0.0,4,11,1990,0.0,98077,47.7237,-122.042,8,355.8186432,3833.4581395200003,355.8186432,0.0,520.257024,5255.33916672
819000.0,3,3.5,2.0,2.0,5,8,1908,0.0,98199,47.6491,-122.405,6,197.88347520000002,571.353696,142.1416512,55.741824,189.52220160000002,499.91125824000005
409900.0,3,2.5,2.0,0.0,3,8,2013,0.0,98106,47.5389,-122.367,3,157.00613760000002,111.483648,130.99328640000002,26.0128512,157.00613760000002,163.50935040000002
935000.0,2,2.5,2.0,0.0,5,9,1974,0.0,98004,47.6132,-122.21,6,165.36741120000002,192.03058368,165.36741120000002,0.0,215.53505280000002,192.03058368
657500.0,4,1.75,1.0,3.0,4,7,1947,0.0,98117,47.6981,-122.4,4,150.50292480000002,702.3469824,128.2061952,22.296729600000003,201.5995968,803.611296
900000.0,6,3.75,2.0,0.0,3,9,2008,0.0,98059,47.5211,-122.15700000000001,4,391.12179840000005,567.1730592,304.72197120000004,86.3998272,354.8896128,591.6065587200001
932800.0,5,3.25,2.5,0.0,3,9,1998,2007.0,98115,47.6919,-122.294,4,276.8510592,659.1470688,276.8510592,0.0,155.1480768,663.3277056000001
391000.0,3,2.0,1.0,0.0,4,8,1977,0.0,98006,47.5455,-122.184,4,138.4255296,836.1273600000001,138.4255296,0.0,203.4576576,836.1273600000001
420000.0,4,2.5,2.0,0.0,3,8,2000,0.0,98059,47.4979,-122.15299999999999,12,196.02541440000002,912.772368,196.02541440000002,0.0,153.290016,919.7400960000001
1300000.0,6,3.5,2.0,0.0,3,10,2002,,98005,47.6078,-122.15700000000001,11,609.72265152,3035.1423168,478.72936512,130.99328640000002,242.4769344,2104.34675904
415000.0,3,1.5,1.0,0.0,5,8,1956,0.0,98133,47.75100000000001,-122.338,4,140.2835904,1560.771072,140.2835904,0.0,144.9287424,675.9625190400001
350000.0,3,1.75,1.0,0.0,3,8,1946,0.0,98146,47.5038,-122.37899999999999,2,170.01256320000002,875.6111520000001,147.7158336,22.296729600000003,155.1480768,783.1726272000001
375000.0,2,1.0,2.0,0.0,4,7,1948,0.0,98107,47.6684,-122.40100000000001,6,114.27073920000001,169.0835328,77.1095232,37.161216,154.2190464,283.91169024000004
860000.0,3,1.75,1.0,2.0,5,8,1947,0.0,98033,47.673,-122.18700000000001,11,202.52862720000002,1313.1844704,120.77395200000001,81.75467520000001,328.8767616,958.57356672
495000.0,4,2.25,1.0,0.0,4,8,1961,0.0,98006,47.5491,-122.17,6,206.24474880000002,824.23577088,103.12237440000001,103.12237440000001,206.24474880000002,845.97508224
250000.0,4,2.25,1.0,0.0,3,7,1962,,98001,47.3386,-122.288,4,160.72225920000002,780.385536,160.72225920000002,0.0,143.99971200000002,735.7920768
365000.0,4,2.25,1.0,0.0,4,8,1968,,98058,47.43899999999999,-122.14399999999999,10,184.87704960000002,1979.94958848,184.87704960000002,0.0,222.967296,1784.6673984000001
503000.0,3,2.75,1.0,0.0,5,7,1980,0.0,98034,47.7163,-122.212,5,143.0706816,628.0245504000001,112.4126784,30.658003200000003,143.0706816,688.96894464
150000.0,2,1.0,1.0,0.0,4,6,1944,,98058,47.4752,-122.17200000000001,3,102.19334400000001,668.9018880000001,102.19334400000001,0.0,129.1352256,668.9018880000001
450000.0,4,1.75,1.0,0.0,4,7,1912,0.0,98105,47.6684,-122.314,10,152.36098560000002,137.49649920000002,76.18049280000001,76.18049280000001,131.9223168,217.57891968
355000.0,4,3.0,2.0,0.0,3,8,2001,0.0,98001,47.2609,-122.289,12,240.61887360000003,670.10962752,240.61887360000003,0.0,236.90275200000002,631.740672
245000.0,3,2.0,2.0,0.0,4,7,1972,0.0,98003,47.346000000000004,-122.315,10,134.709408,867.06407232,134.709408,0.0,177.4448064,715.4463110400001
265900.0,3,2.0,1.0,0.0,4,7,1992,,98031,47.4053,-122.181,7,109.62558720000001,723.9933907200001,109.62558720000001,0.0,159.7932288,723.9933907200001
299000.0,4,2.5,1.0,0.0,3,7,1975,0.0,98058,47.4339,-122.167,11,169.0835328,703.740528,113.3417088,55.741824,170.9415936,710.708256
957500.0,4,2.25,2.0,0.0,4,10,1968,0.0,98040,47.5318,-122.22399999999999,4,219.25117440000002,1070.52172992,219.25117440000002,0.0,264.773664,1055.56434048
343000.0,3,1.0,1.0,0.0,4,7,1972,0.0,98034,47.7143,-122.211,9,104.0514048,673.54704,104.0514048,0.0,124.4900736,678.37799808
307500.0,3,2.25,2.0,0.0,3,7,1994,0.0,98038,47.3646,-122.037,10,152.91840384,684.1379865600001,152.91840384,0.0,183.483504,851.0847494400001
937500.0,5,3.75,2.0,3.0,3,10,2004,0.0,98065,47.5364,-121.85799999999999,1,391.12179840000005,1356.2914809600002,391.12179840000005,0.0,366.967008,1262.6452166400002
610000.0,3,3.0,1.0,0.0,4,8,1976,0.0,98077,47.7591,-122.073,5,230.39953920000002,4208.69351808,150.50292480000002,79.8966144,117.05783040000001,1309.932864
720000.0,3,1.5,1.0,2.0,3,8,1952,,98136,47.5244,-122.38600000000001,9,147.7158336,657.7535232,121.70298240000001,26.0128512,193.23832320000002,668.9018880000001
434500.0,3,1.75,1.0,0.0,4,7,1967,0.0,98034,47.7335,-122.193,3,153.290016,739.9727136,153.290016,0.0,144.9287424,682.837344
602500.0,2,2.5,1.0,0.0,4,10,1979,,98058,47.4291,-122.177,5,287.07039360000005,4370.53061376,209.03184000000002,78.0385536,172.7996544,5837.00510016
607010.0,4,2.5,2.0,0.0,3,8,2002,0.0,98118,47.5553,-122.26899999999999,11,202.52862720000002,371.61216,157.935168,44.593459200000005,202.52862720000002,371.61216
610000.0,3,1.0,1.0,0.0,3,7,1947,0.0,98117,47.68600000000001,-122.395,2,167.22547200000002,534.19248,96.61916160000001,70.6063104,122.63201280000001,522.5796
828500.0,4,2.5,2.0,0.0,3,10,1983,0.0,98072,47.7582,-122.13,9,345.5993088,3251.6064,345.5993088,0.0,345.5993088,3251.6064
199990.0,3,1.0,1.0,0.0,3,6,1961,0.0,98023,47.32899999999999,-122.338,7,102.19334400000001,795.2500224,102.19334400000001,0.0,104.0514048,786.8887488
294000.0,3,1.75,1.0,0.0,3,7,1987,0.0,98038,47.3643,-122.04899999999999,4,142.1416512,869.7582604800001,142.1416512,0.0,137.49649920000002,754.8372
789500.0,4,2.5,2.0,0.0,3,9,2005,0.0,98052,47.6647,-122.08,6,279.63815040000003,566.7085440000001,279.63815040000003,0.0,268.4897856,480.86613504
797000.0,3,3.5,2.0,0.0,3,10,2008,0.0,98075,47.5807,-121.97200000000001,2,325.16064,880.0704979200001,325.16064,0.0,326.08967040000005,727.70951232
539950.0,5,3.0,2.0,0.0,3,7,2006,0.0,98065,47.5369,-121.88799999999999,8,287.99942400000003,487.74096000000003,287.99942400000003,0.0,228.54147840000002,487.74096000000003
284950.0,4,1.5,1.0,0.0,4,7,1962,0.0,98198,47.3708,-122.311,3,185.80608,629.69680512,108.69655680000001,77.1095232,180.23189760000002,699.65279424
776500.0,4,1.5,1.0,0.0,3,7,1965,1987.0,98033,47.6888,-122.199,4,212.74796160000002,963.59033088,140.2835904,72.4643712,176.51577600000002,753.35075136
525000.0,4,2.5,1.0,0.0,3,7,1967,0.0,98034,47.7104,-122.24,4,222.967296,935.5336128,140.2835904,82.68370560000001,188.5931712,925.6858905600001
303000.0,3,2.5,2.0,0.0,3,8,1999,0.0,98092,47.3311,-122.17,4,171.87062400000002,460.52036928,171.87062400000002,0.0,222.967296,591.51365568
722080.0,3,3.25,2.0,0.0,3,9,1988,0.0,98074,47.6272,-122.03299999999999,3,341.8831872,710.708256,217.39311360000002,124.4900736,211.8189312,791.0693856
140000.0,3,1.0,1.0,0.0,3,7,1959,0.0,98198,47.3699,-122.309,6,98.4772224,694.26441792,98.4772224,0.0,122.63201280000001,735.04885248
235000.0,3,1.0,1.0,0.0,3,7,1959,,98198,47.3699,-122.309,4,98.4772224,694.26441792,98.4772224,0.0,122.63201280000001,735.04885248
440000.0,3,1.0,1.5,0.0,3,7,1903,,98103,47.698,-122.351,11,149.5738944,510.96672,149.5738944,0.0,111.483648,529.64023104
605000.0,3,1.75,1.5,0.0,4,7,1940,,98126,47.5765,-122.37799999999999,7,216.4640832,557.4182400000001,151.4319552,65.032128,148.644864,371.61216
380000.0,2,1.0,1.0,0.0,3,8,1950,0.0,98108,47.5625,-122.316,6,112.4126784,445.934592,98.4772224,13.935456,128.2061952,445.934592
352000.0,4,1.0,1.0,0.0,3,7,1925,0.0,98106,47.5308,-122.35,6,142.1416512,825.9080256000001,91.0449792,51.096672000000005,102.19334400000001,483.37451712
420000.0,4,2.25,1.0,0.0,4,7,1979,,98072,47.7559,-122.148,4,210.88990080000002,1114.8364800000002,126.3481344,84.5417664,232.25760000000002,940.1787648000001
1180000.0,4,2.0,2.0,2.0,4,10,1930,0.0,98199,47.647,-122.41,4,240.61887360000003,670.7599488000001,240.61887360000003,0.0,235.04469120000002,592.7213952000001
1380000.0,3,1.5,1.0,0.0,4,8,1953,0.0,98004,47.6194,-122.208,10,171.87062400000002,982.1709388800001,171.87062400000002,0.0,281.4962112,1184.69956608
300000.0,3,1.5,1.5,0.0,4,6,1933,0.0,98168,47.495,-122.318,9,139.35456000000002,1370.31984,139.35456000000002,0.0,117.9868608,1402.835904
1150000.0,4,3.25,2.0,0.0,3,11,1990,0.0,98053,47.6624,-122.071,11,440.3604096,4560.703136640001,440.3604096,0.0,445.934592,3937.8811564800003
453500.0,2,1.5,1.0,1.0,5,7,1951,0.0,98136,47.5286,-122.383,10,158.86419840000002,389.17083456,107.76752640000001,51.096672000000005,142.1416512,521.0002483200001
443500.0,3,2.0,1.0,0.0,4,8,1972,,98177,47.7735,-122.363,10,178.37383680000002,705.87729792,178.37383680000002,0.0,206.24474880000002,705.87729792
332000.0,2,1.0,1.0,0.0,3,7,1954,0.0,98155,47.736999999999995,-122.325,3,106.838496,756.0449395200001,106.838496,0.0,120.77395200000001,756.1378425600001
655000.0,3,2.5,2.0,0.0,3,8,2004,,98075,47.591,-122.01700000000001,3,215.53505280000002,438.59525184,215.53505280000002,0.0,209.03184000000002,404.68564224000005
475000.0,4,1.0,1.5,0.0,3,7,1950,0.0,98115,47.6844,-122.302,9,131.9223168,557.4182400000001,131.9223168,0.0,131.9223168,574.1407872000001
372500.0,3,1.75,1.0,0.0,3,7,1988,0.0,98045,47.4711,-121.75200000000001,10,143.99971200000002,1203.65178624,112.4126784,31.5870336,151.4319552,1426.9906944000002
1050000.0,4,2.5,1.0,3.0,3,8,1921,2006.0,98144,47.5947,-122.288,5,271.2768768,668.9018880000001,136.5674688,134.709408,298.2187584,634.063248
500000.0,3,1.75,1.0,0.0,5,7,1945,0.0,98115,47.6743,-122.285,6,150.50292480000002,390.192768,77.1095232,73.3934016,146.7868032,464.51520000000005
900000.0,6,2.75,1.5,0.0,4,9,1950,1985.0,98040,47.5833,-122.242,5,213.676992,2301.48700992,213.676992,0.0,252.6962688,1090.6816896
327500.0,3,1.0,1.0,0.0,3,7,1989,0.0,98118,47.5427,-122.288,6,99.4062528,663.3277056000001,99.4062528,0.0,129.1352256,220.55181696000002
390000.0,3,1.75,1.0,0.0,3,7,1913,,98019,47.7429,-121.98100000000001,4,166.2964416,661.74835392,166.2964416,0.0,154.2190464,755.1159091200001
451101.0,2,1.5,2.0,0.0,4,8,1985,0.0,98007,47.6214,-122.15299999999999,1,140.2835904,182.27576448000002,140.2835904,0.0,140.2835904,202.71443328
455000.0,4,1.0,1.5,2.0,3,7,1914,0.0,98116,47.5658,-122.389,10,124.4900736,538.837632,124.4900736,0.0,176.51577600000002,538.837632
650000.0,4,2.5,2.0,0.0,3,10,2004,0.0,98010,47.3432,-122.025,7,311.225184,4343.031313920001,311.225184,0.0,311.225184,3686.67133632
895000.0,3,2.5,2.0,0.0,4,10,1993,0.0,98112,47.6393,-122.311,8,232.25760000000002,719.6269478400001,177.4448064,54.812793600000006,230.39953920000002,473.71260096000003
703770.0,4,2.25,2.0,0.0,3,9,1987,,98006,47.5623,-122.109,11,236.90275200000002,1200.1214707200002,236.90275200000002,0.0,236.90275200000002,1025.2779494400002
249950.0,3,1.75,1.0,0.0,4,7,1968,0.0,98002,47.2844,-122.21600000000001,8,122.63201280000001,971.20838016,122.63201280000001,0.0,156.0771072,946.03165632
512000.0,2,2.0,1.0,0.0,4,6,1926,0.0,98105,47.6694,-122.29799999999999,4,117.9868608,360.55669824,56.6708544,61.316006400000006,127.27716480000001,464.51520000000005
780000.0,5,2.5,1.0,0.0,4,8,1972,0.0,98027,47.4961,-122.06299999999999,5,323.3025792,6879.65591808,183.9480192,139.35456000000002,242.4769344,6110.697456000001
336000.0,3,2.25,2.0,0.0,3,8,1986,0.0,98092,47.2621,-122.21799999999999,7,261.98657280000003,1079.99784,261.98657280000003,0.0,212.74796160000002,788.5610035200001
285000.0,3,2.0,1.5,0.0,5,6,1955,0.0,98178,47.504,-122.26,8,196.02541440000002,641.030976,113.3417088,82.68370560000001,125.419104,713.77405632
229900.0,3,1.75,1.0,0.0,3,7,1981,,98032,47.3717,-122.277,10,102.19334400000001,671.13156096,102.19334400000001,0.0,157.935168,784.75197888
667500.0,4,3.0,1.5,0.0,4,8,1931,0.0,98116,47.5718,-122.385,4,178.37383680000002,371.61216,143.0706816,35.3031552,154.2190464,371.61216
378000.0,4,2.5,1.0,0.0,3,7,1978,0.0,98045,47.4491,-121.78,6,175.5867456,1136.76159744,114.27073920000001,61.316006400000006,129.1352256,1055.3785344
454000.0,3,2.5,2.0,0.0,3,8,1991,0.0,98045,47.46,-121.708,9,235.04469120000002,4062.9286483200003,142.1416512,92.90304,160.72225920000002,4045.7415859200005
537500.0,4,2.5,2.0,0.0,3,7,2005,0.0,98075,47.5928,-122.00399999999999,5,236.90275200000002,430.14107520000005,236.90275200000002,0.0,236.90275200000002,478.54355904000005
425000.0,3,1.0,1.5,0.0,4,6,1926,0.0,98118,47.5387,-122.265,9,143.99971200000002,386.47664640000005,143.99971200000002,0.0,147.7158336,464.51520000000005
290000.0,3,2.0,1.0,0.0,3,7,1998,0.0,98030,47.3836,-122.184,11,163.50935040000002,613.160064,163.50935040000002,0.0,240.61887360000003,613.160064
349500.0,3,2.0,1.0,0.0,3,7,1963,0.0,98122,47.6099,-122.29700000000001,7,117.9868608,334.45094400000005,117.9868608,0.0,154.2190464,334.45094400000005
370000.0,3,2.75,2.0,0.0,3,7,2006,0.0,98136,47.5554,-122.382,12,116.12880000000001,153.7545312,77.1095232,39.0192768,141.2126208,278.80202304
549500.0,3,1.75,1.0,0.0,4,8,1961,,98125,47.703,-122.281,3,150.50292480000002,783.91585152,150.50292480000002,0.0,189.52220160000002,877.9337280000001
245000.0,2,1.0,1.0,0.0,3,6,1942,0.0,98126,47.5165,-122.376,1,65.9611584,587.33301888,65.9611584,0.0,68.74824960000001,624.3084288
208000.0,3,1.75,1.0,0.0,3,7,1994,0.0,98010,47.3134,-122.023,7,99.4062528,668.9018880000001,99.4062528,0.0,137.49649920000002,668.9018880000001
248000.0,4,2.25,1.0,0.0,4,8,1966,0.0,98032,47.3627,-122.285,12,215.53505280000002,813.8306304,107.76752640000001,107.76752640000001,183.01898880000002,807.3274176000001
610000.0,4,3.25,1.5,0.0,5,9,1984,0.0,98042,47.351000000000006,-122.087,10,506.321568,3442.80085632,506.321568,0.0,260.128512,3318.12497664
550000.0,4,2.5,2.0,0.0,3,8,1999,0.0,98155,47.7667,-122.33,4,155.1480768,475.29195264000003,155.1480768,0.0,177.4448064,669.8309184000001
750000.0,3,2.75,2.0,2.0,3,10,2001,0.0,98045,47.4881,-121.721,10,279.63815040000003,19222.5680064,279.63815040000003,0.0,146.7868032,11211.074352000001
192000.0,2,1.75,1.0,0.0,3,6,1940,0.0,98055,47.4785,-122.229,10,124.4900736,685.6244352,124.4900736,0.0,183.9480192,891.869184
169317.0,2,1.0,1.0,2.0,3,7,1908,0.0,98112,47.6248,-122.301,2,73.3934016,371.61216,73.3934016,0.0,157.935168,390.192768
1200000.0,4,3.5,2.5,0.0,3,10,2008,0.0,98112,47.6258,-122.302,7,315.870336,357.67670400000003,259.1994816,56.6708544,188.5931712,371.61216
880000.0,2,1.0,1.5,0.0,4,7,1923,,98112,47.6325,-122.303,10,142.1416512,589.934304,142.1416512,0.0,245.26402560000002,589.934304
210000.0,1,1.0,1.0,0.0,3,6,1948,0.0,98133,47.7234,-122.333,6,86.3998272,662.3057721600001,86.3998272,0.0,120.77395200000001,750.192048
180500.0,3,1.5,1.0,0.0,3,7,1973,0.0,98058,47.4676,-122.184,1,143.0706816,910.4497920000001,93.8320704,49.2386112,148.644864,766.4500800000001
540000.0,4,2.0,2.0,0.0,3,9,1984,0.0,98074,47.6471,-122.057,7,184.87704960000002,2701.43459712,184.87704960000002,0.0,214.6060224,2634.07989312
520000.0,3,1.75,1.0,0.0,3,9,1984,0.0,98072,47.7455,-122.11200000000001,6,213.676992,3318.68239488,213.676992,0.0,241.54790400000002,3232.8399859200003
177500.0,3,1.5,1.0,0.0,3,7,1968,0.0,98055,47.4904,-122.22200000000001,6,113.3417088,557.4182400000001,113.3417088,0.0,154.2190464,557.4182400000001
415000.0,3,1.75,1.0,2.0,4,8,1956,0.0,98118,47.5119,-122.255,11,221.1092352,524.902176,110.5546176,110.5546176,218.322144,608.88652416
495000.0,4,2.5,1.0,0.0,5,7,1968,,98034,47.7289,-122.20100000000001,9,187.6641408,668.9018880000001,93.8320704,93.8320704,150.50292480000002,675.8696160000001
325000.0,3,2.25,1.0,0.0,3,8,1966,0.0,98168,47.4838,-122.29899999999999,3,175.5867456,896.14272384,175.5867456,0.0,146.7868032,881.46404352
440000.0,2,1.75,1.0,0.0,3,7,1985,0.0,98052,47.6819,-122.161,2,123.56104320000001,455.50360512000003,123.56104320000001,0.0,136.5674688,254.08981440000002
411000.0,3,1.75,1.0,0.0,4,7,1959,0.0,98155,47.7626,-122.29700000000001,7,138.4255296,914.5375257600001,110.5546176,27.870912,170.9415936,942.965856
810000.0,5,3.5,2.0,0.0,3,9,1998,0.0,98118,47.5484,-122.26899999999999,10,329.805792,891.869184,236.90275200000002,92.90304,188.5931712,891.869184
561750.0,5,1.75,1.0,2.0,4,7,1962,,98008,47.588,-122.118,10,189.52220160000002,835.75574784,94.76110080000001,94.76110080000001,181.160928,768.3081408
835100.0,4,2.5,1.0,0.0,4,9,1963,,98005,47.5984,-122.176,7,221.1092352,1168.06992192,221.1092352,0.0,269.418816,994.062528
450000.0,3,2.25,1.0,0.0,3,8,1985,0.0,98034,47.7286,-122.16799999999999,9,165.36741120000002,926.15040576,134.709408,30.658003200000003,181.160928,740.80884096
238000.0,3,2.5,2.0,0.0,3,7,2004,0.0,98055,47.4328,-122.196,11,153.290016,260.77883328,153.290016,0.0,135.6384384,174.19320000000002
299000.0,3,1.0,1.0,0.0,3,7,1974,,98001,47.3192,-122.287,12,140.2835904,13266.83282112,140.2835904,0.0,123.56104320000001,4330.11779136
570000.0,2,1.0,1.0,0.0,4,7,1941,0.0,98199,47.6446,-122.40299999999999,10,102.19334400000001,579.7149696,102.19334400000001,0.0,116.12880000000001,579.7149696
340000.0,3,1.75,2.0,0.0,4,8,1978,0.0,98042,47.3845,-122.154,6,203.4576576,1172.9937830400002,203.4576576,0.0,288.9284544,1355.64115968
450000.0,2,1.75,1.5,0.0,3,6,1912,0.0,98116,47.5803,-122.39299999999999,4,163.50935040000002,211.35441600000001,96.61916160000001,66.8901888,128.2061952,348.38640000000004
272750.0,4,1.5,1.0,0.0,3,7,1966,0.0,98146,47.4982,-122.345,9,167.22547200000002,816.24610944,123.56104320000001,43.6644288,165.36741120000002,804.9119385600001
520000.0,4,2.0,2.0,0.0,4,6,1949,0.0,98115,47.6956,-122.303,7,185.80608,592.7213952000001,172.7996544,13.0064256,148.644864,592.7213952000001
284950.0,3,1.0,1.0,0.0,5,7,1960,0.0,98059,47.4887,-122.133,6,91.9740096,996.19929792,91.9740096,0.0,135.6384384,996.19929792
255000.0,2,1.5,1.0,0.0,3,7,1949,0.0,98188,47.4577,-122.289,4,137.49649920000002,897.4433664000001,137.49649920000002,0.0,184.87704960000002,897.4433664000001
231500.0,2,1.0,1.0,0.0,5,7,1941,0.0,98168,47.4832,-122.29899999999999,11,111.483648,881.46404352,111.483648,0.0,111.483648,881.46404352
415000.0,1,2.0,2.5,2.0,3,8,1979,,98014,47.6331,-121.945,12,278.70912000000004,19020.22518528,278.70912000000004,0.0,216.4640832,19789.09074432
330000.0,4,2.5,2.0,0.0,3,7,2006,0.0,98001,47.3012,-122.285,1,325.53225216000004,557.4182400000001,325.53225216000004,0.0,259.1994816,485.97580224
365000.0,3,1.5,1.0,0.0,3,7,1963,0.0,98028,47.736999999999995,-122.243,5,120.77395200000001,1137.1332096,120.77395200000001,0.0,189.52220160000002,866.4137510400001
425000.0,4,2.0,1.5,0.0,3,7,1928,2004.0,98198,47.401,-122.319,10,123.56104320000001,853.59313152,123.56104320000001,0.0,164.4383808,967.95677376
400000.0,4,1.75,1.0,0.0,4,7,1958,,98108,47.5525,-122.31299999999999,11,171.87062400000002,602.0116992000001,104.0514048,67.8192192,149.5738944,468.23132160000006
335000.0,4,2.5,2.0,0.0,3,9,1989,0.0,98023,47.3086,-122.39200000000001,9,208.1028096,901.25239104,208.1028096,0.0,208.1028096,874.2176064
342000.0,3,3.0,2.0,0.0,3,7,2003,0.0,98144,47.5943,-122.296,9,117.05783040000001,116.22170304000001,96.61916160000001,20.438668800000002,165.36741120000002,716.7469536000001
490000.0,8,5.0,2.0,0.0,3,8,1997,0.0,98122,47.6086,-122.303,12,260.128512,239.6898432,174.6577152,85.4707968,167.22547200000002,239.6898432
331500.0,4,1.75,1.0,0.0,4,7,1969,,98059,47.4757,-122.148,11,169.0835328,1330.27862976,169.0835328,0.0,133.7803776,930.70265472
960000.0,3,2.5,3.0,4.0,3,8,1996,0.0,98074,47.645,-122.084,3,160.72225920000002,381.08827008000003,160.72225920000002,0.0,217.39311360000002,1578.7942617600002
720500.0,4,2.5,2.0,0.0,4,9,1985,0.0,98053,47.6506,-122.036,7,311.225184,3279.2915059200004,311.225184,0.0,243.40596480000002,3307.7198361600003
662990.0,3,1.75,1.5,0.0,5,7,1926,0.0,98116,47.5797,-122.405,5,115.19976960000001,334.45094400000005,115.19976960000001,0.0,154.2190464,334.45094400000005
220000.0,4,2.0,1.5,0.0,4,6,1959,0.0,98030,47.3578,-122.178,3,217.39311360000002,976.13224128,217.39311360000002,0.0,91.9740096,976.13224128
